id,name,nickname,gender,date_of_birth,weight,height,team,team.shortname,team.shield,shirt_number,position,photo,aerial_duels_won,appearances,assists_intentional,attempts_from_set_pieces,blocks,catches,clean_sheets,duels_won,goals,goals_conceded,interceptions,key_passes_attempt_assists,offsides,open_play_passes,penalties_saved,red_cards_2nd_yellow,saves_made,shots_on_target_inc_goals,straight_red_cards,successful_crosses_open_play,successful_dribbles,successful_long_passes,successful_passes_opposition_half,successful_passes_own_half,successful_short_passes,total_clearances,total_fouls_conceded,total_losses_of_possession,total_passes,total_tackles,total_touches_in_opposition_box,unsuccessful_dribbles,unsuccessful_long_passes,unsuccessful_short_passes,yellow_cards,predicted_position,score
134.0,Vicente Iborra,Iborra,male,1988-01-16T00:00:00+00:00,80.0,190.0,Levante UD,LEV,https://assets.laliga.com/assets/2019/06/07/medium/levante.png,10.0,Midfielder,https://assets.laliga.com/squad/2022/t855/p54513/512x556/p54513_t855_2022_1_001_000.png,83.0,29.0,0.0,0.0,16.0,0.0,13.0,162.0,2.0,12.0,25.0,17.0,2.0,1110.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,72.0,419.0,518.0,865.0,63.0,32.0,234.0,1134.0,39.0,43.0,5.0,50.0,147.0,6.0,Forward,-108.66
9539.0,Aihen Muñoz,Aihen,male,1997-08-16T00:00:00+00:00,68.0,175.0,Real Sociedad,RSO,https://assets.laliga.com/assets/2019/06/07/medium/real-sociedad.png,12.0,Defender,https://assets.laliga.com/squad/2022/t188/p472145/512x556/p472145_t188_2022_1_001_000.png,16.0,15.0,0.0,0.0,3.0,0.0,4.0,55.0,0.0,14.0,4.0,8.0,0.0,464.0,0.0,0.0,0.0,1.0,0.0,7.0,9.0,18.0,187.0,203.0,365.0,20.0,15.0,177.0,473.0,25.0,6.0,14.0,26.0,64.0,0.0,Forward,-108.77
12616.0,Sergio Bermejo,Bermejo,male,1997-08-17T00:00:00+00:00,68.0,170.0,Real Zaragoza,ZAR,https://assets.laliga.com/assets/2019/06/07/medium/zaragoza.png,10.0,Forward,https://assets.laliga.com/squad/2022/t190/p464213/512x556/p464213_t190_2022_1_001_000.png,16.0,27.0,3.0,5.0,3.0,0.0,1.0,120.0,2.0,14.0,23.0,23.0,3.0,629.0,0.0,0.0,0.0,10.0,0.0,7.0,34.0,28.0,373.0,176.0,504.0,8.0,39.0,321.0,644.0,26.0,72.0,35.0,9.0,103.0,3.0,Midfielder,-109.56
213.0,Juan Carlos Real,Juan Carlos,male,1991-03-15T00:00:00+00:00,73.0,183.0,SD Huesca,HUE,https://assets.laliga.com/assets/2019/06/07/medium/huesca.png,22.0,Midfielder,https://assets.laliga.com/squad/2022/t2894/p88782/512x556/p88782_t2894_2022_1_001_000.png,19.0,32.0,0.0,0.0,2.0,0.0,3.0,148.0,7.0,17.0,11.0,21.0,10.0,459.0,0.0,0.0,0.0,15.0,1.0,2.0,28.0,25.0,261.0,98.0,325.0,6.0,32.0,321.0,489.0,50.0,61.0,27.0,14.0,125.0,5.0,Forward,-109.61000000000001
8768.0,Eduardo Espiau,Edu Espiau,male,1994-12-19T00:00:00+00:00,,185.0,SD Ponferradina,PON,https://assets.laliga.com/assets/2021/06/24/medium/20f0382ea9163a771b3e01bbe7cf78b7.png,19.0,Forward,https://assets.laliga.com/squad/2022/t3090/p462932/512x556/p462932_t3090_2022_1_001_000.png,97.0,34.0,0.0,0.0,2.0,0.0,2.0,151.0,4.0,22.0,8.0,26.0,7.0,415.0,0.0,0.0,0.0,10.0,0.0,6.0,10.0,3.0,197.0,99.0,287.0,13.0,38.0,303.0,439.0,13.0,90.0,23.0,5.0,144.0,6.0,Forward,-110.61000000000001
313.0,Sergi Enrich,Sergi Enrich,male,1990-02-26T00:00:00+00:00,77.0,181.0,Real Oviedo,OVI,https://assets.laliga.com/assets/2019/06/07/medium/oviedo.png,23.0,Forward,https://assets.laliga.com/squad/2022/t187/p80791/512x556/p80791_t187_2022_1_001_000.png,101.0,29.0,0.0,0.0,2.0,0.0,0.0,145.0,3.0,15.0,2.0,14.0,9.0,416.0,0.0,1.0,0.0,9.0,1.0,2.0,6.0,6.0,189.0,73.0,254.0,7.0,33.0,242.0,424.0,15.0,65.0,8.0,8.0,156.0,1.0,Forward,-110.75999999999999
19214.0,Xeber Alkain,Alkain,male,1997-06-26T00:00:00+00:00,69.0,174.0,Deportivo Alavés,ALA,https://assets.laliga.com/assets/2020/09/01/medium/27002754a98bf535807fe49a24cc63ea.png,17.0,Midfielder,https://assets.laliga.com/squad/2022/t173/p504045/512x556/p504045_t173_2022_1_001_000.png,11.0,29.0,0.0,0.0,0.0,0.0,0.0,69.0,4.0,12.0,6.0,16.0,3.0,382.0,0.0,0.0,0.0,9.0,2.0,3.0,21.0,13.0,191.0,78.0,253.0,7.0,26.0,225.0,385.0,24.0,63.0,29.0,23.0,96.0,1.0,Forward,-111.15
24266.0,Daniel Queipo,Queipo,male,2002-05-22T00:00:00+00:00,,168.0,Real Sporting,SPO,https://assets.laliga.com/assets/2019/06/07/medium/sporting.png,16.0,Forward,https://assets.laliga.com/squad/2022/t616/p560603/512x556/p560603_t616_2022_1_001_000.png,16.0,26.0,0.0,0.0,2.0,0.0,0.0,90.0,3.0,19.0,9.0,14.0,2.0,414.0,0.0,0.0,0.0,5.0,0.0,1.0,19.0,6.0,202.0,115.0,305.0,9.0,24.0,246.0,415.0,34.0,48.0,25.0,10.0,94.0,1.0,Forward,-113.35
8623.0,Cristian Salvador,C. Salvador,male,1994-11-20T00:00:00+00:00,79.0,183.0,SD Huesca,HUE,https://assets.laliga.com/assets/2019/06/07/medium/huesca.png,20.0,Midfielder,https://assets.laliga.com/squad/2022/t2894/p217925/512x556/p217925_t2894_2022_1_001_000.png,25.0,23.0,0.0,0.0,4.0,0.0,5.0,99.0,0.0,12.0,36.0,6.0,0.0,504.0,0.0,0.0,0.0,3.0,0.0,2.0,9.0,32.0,160.0,246.0,372.0,23.0,42.0,159.0,509.0,53.0,18.0,7.0,30.0,75.0,7.0,Forward,-113.41
580.0,Leonardo Micali Carrilho Baptistão,L. Baptistao,male,1992-08-26T00:00:00+00:00,72.0,185.0,UD Almería,ALM,https://assets.laliga.com/assets/2019/06/07/medium/almeria.png,12.0,Forward,https://assets.laliga.com/squad/2022/t1564/p109269/512x556/p109269_t1564_2022_1_001_000.png,20.0,23.0,1.0,0.0,1.0,0.0,0.0,75.0,3.0,23.0,17.0,12.0,9.0,404.0,0.0,0.0,0.0,11.0,0.0,5.0,12.0,16.0,166.0,119.0,264.0,8.0,27.0,215.0,406.0,26.0,53.0,13.0,23.0,103.0,7.0,Midfielder,-113.94
19213.0,Aritz Aldasoro,Aldasoro,male,1999-04-05T00:00:00+00:00,70.0,176.0,R. Racing Club,RAC,https://assets.laliga.com/assets/2019/06/07/medium/racing.png,21.0,Midfielder,https://assets.laliga.com/squad/2022/t189/p513947/512x556/p513947_t189_2022_1_001_000.png,22.0,28.0,0.0,0.0,8.0,0.0,1.0,115.0,1.0,19.0,29.0,16.0,0.0,661.0,0.0,1.0,0.0,6.0,1.0,3.0,16.0,39.0,256.0,293.0,507.0,25.0,35.0,205.0,683.0,54.0,19.0,11.0,34.0,103.0,9.0,Forward,-114.17
14955.0,Yunus Musah,Musah,male,2002-11-29T00:00:00+00:00,75.0,178.0,Valencia CF,VAL,https://assets.laliga.com/assets/2019/06/07/medium/valencia.png,4.0,Midfielder,https://assets.laliga.com/squad/2022/t191/p244847/512x556/p244847_t191_2022_1_001_000.png,22.0,25.0,2.0,0.0,1.0,0.0,1.0,115.0,0.0,22.0,10.0,12.0,2.0,657.0,0.0,0.0,0.0,2.0,0.0,3.0,21.0,29.0,347.0,202.0,517.0,14.0,31.0,221.0,660.0,37.0,44.0,21.0,17.0,97.0,8.0,Forward,-114.4
1888.0,Íñigo Lekue,I. Lekue,male,1993-05-04T00:00:00+00:00,70.0,180.0,Athletic Club,ATH,https://assets.laliga.com/assets/2019/06/07/medium/athletic.png,15.0,Defender,https://assets.laliga.com/squad/2022/t174/p197314/512x556/p197314_t174_2022_1_001_000.png,17.0,18.0,0.0,0.0,2.0,0.0,2.0,58.0,0.0,12.0,13.0,12.0,1.0,604.0,0.0,0.0,0.0,1.0,0.0,9.0,13.0,35.0,280.0,233.0,469.0,25.0,14.0,205.0,621.0,23.0,14.0,7.0,37.0,80.0,1.0,Forward,-114.78999999999999
76.0,Sergio Asenjo,S. Asenjo,male,1989-06-28T00:00:00+00:00,87.0,189.0,Real Valladolid CF,VLL,https://assets.laliga.com/assets/2022/06/20/medium/df95a3c6f33fab742cc50071d496a4c0.png,13.0,Goalkeeper,https://assets.laliga.com/squad/2022/t192/p48772/512x556/p48772_t192_2022_1_001_000.png,0.0,10.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,21.0,0.0,0.0,0.0,175.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,68.0,37.0,151.0,120.0,11.0,0.0,122.0,306.0,0.0,0.0,0.0,114.0,4.0,0.0,Forward,-114.94
7280.0,Aitor Ruibal,Aitor Ruibal,male,1996-03-22T00:00:00+00:00,74.0,176.0,Real Betis,BET,https://assets.laliga.com/assets/2022/09/15/medium/e4a09419d3bd115b8f3dab73d480e146.png,24.0,Forward,https://assets.laliga.com/squad/2022/t185/p441303/512x556/p441303_t185_2022_1_001_000.png,12.0,22.0,0.0,0.0,2.0,0.0,2.0,100.0,0.0,11.0,21.0,12.0,2.0,555.0,0.0,0.0,0.0,4.0,1.0,4.0,31.0,32.0,270.0,184.0,418.0,27.0,20.0,216.0,570.0,41.0,17.0,26.0,42.0,78.0,3.0,Goalkeeper,-115.8
3593.0,Marta Cardona,Marta Cardona,female,1995-05-26T00:00:00+00:00,53.0,161.0,Atlético de Madrid,ATM,https://assets.laliga.com/assets/2019/06/07/medium/atletico-feminas.png,18.0,Forward,https://assets.laliga.com/squad/2022/t11212/p434581/512x556/p434581_t11212_2022_1_001_000.png,4.0,20.0,2.0,0.0,0.0,0.0,0.0,81.0,4.0,15.0,14.0,20.0,7.0,334.0,0.0,0.0,0.0,9.0,0.0,10.0,28.0,6.0,176.0,73.0,233.0,2.0,7.0,274.0,339.0,34.0,68.0,53.0,16.0,84.0,0.0,Forward,-116.11000000000001
3603.0,María José Pérez,María José Pérez,female,1984-03-19T00:00:00+00:00,52.0,156.0,UDG Tenerife,UDG,https://assets.laliga.com/assets/2019/06/07/medium/granadilla.png,17.0,Forward,https://assets.laliga.com/squad/2022/t13328/p434332/512x556/p434332_t13328_2022_0_001_000.png,12.0,24.0,1.0,5.0,3.0,0.0,0.0,93.0,6.0,23.0,5.0,15.0,17.0,348.0,0.0,0.0,0.0,17.0,0.0,3.0,18.0,16.0,170.0,89.0,237.0,9.0,13.0,295.0,361.0,24.0,65.0,34.0,23.0,85.0,2.0,Forward,-116.38999999999999
14481.0,Antônia Ronnycleide da Costa Silva,Antônia,female,1994-04-26T00:00:00+00:00,64.0,168.0,Levante UD,LUD,https://assets.laliga.com/assets/2019/06/07/medium/levante-femenino.png,5.0,Defender,https://assets.laliga.com/squad/2022/t13319/p428805/512x556/p428805_t13319_2022_1_001_000.png,5.0,12.0,1.0,0.0,0.0,0.0,0.0,66.0,0.0,13.0,38.0,8.0,1.0,380.0,0.0,0.0,0.0,3.0,0.0,4.0,11.0,43.0,130.0,140.0,223.0,18.0,6.0,187.0,391.0,40.0,12.0,6.0,53.0,72.0,2.0,Forward,-116.59
1473.0,Gerard Gumbau Garriga,Gumbau,male,1994-12-18T00:00:00+00:00,77.0,187.0,Elche CF,ELC,https://assets.laliga.com/assets/2019/06/07/medium/elche.png,20.0,Midfielder,https://assets.laliga.com/squad/2022/t954/p161030/512x556/p161030_t954_2022_1_001_000.png,15.0,26.0,4.0,4.0,7.0,0.0,1.0,68.0,0.0,46.0,21.0,37.0,1.0,790.0,0.0,0.0,0.0,9.0,0.0,7.0,4.0,83.0,408.0,316.0,598.0,29.0,39.0,261.0,841.0,34.0,11.0,6.0,52.0,108.0,9.0,Forward,-117.09
2512.0,Eunate Arraiza,Eunate Arraiza,female,1991-06-03T00:00:00+00:00,69.0,164.0,Athletic Club,ATH,https://assets.laliga.com/assets/2019/06/07/medium/athletic-femenino.png,14.0,Defender,https://assets.laliga.com/squad/2022/t12034/p434271/512x556/p434271_t12034_2022_0_001_000.png,9.0,16.0,0.0,1.0,2.0,0.0,0.0,39.0,0.0,17.0,8.0,6.0,3.0,237.0,0.0,0.0,0.0,3.0,0.0,4.0,7.0,20.0,90.0,69.0,131.0,15.0,12.0,178.0,245.0,19.0,8.0,4.0,48.0,46.0,5.0,Forward,-118.05
1247.0,Cristian Portugués Manzanera,Portu,male,1992-05-21T00:00:00+00:00,66.0,167.0,Getafe CF,GET,https://assets.laliga.com/assets/2019/06/07/medium/getafe.png,9.0,Midfielder,https://assets.laliga.com/squad/2022/t1450/p88550/512x556/p88550_t1450_2022_1_001_000.png,13.0,25.0,1.0,0.0,1.0,0.0,3.0,62.0,0.0,19.0,15.0,17.0,6.0,388.0,0.0,1.0,0.0,3.0,0.0,16.0,11.0,11.0,184.0,118.0,274.0,10.0,19.0,215.0,389.0,21.0,23.0,15.0,24.0,80.0,3.0,Forward,-118.11
13105.0,Reinildo Isnard Mandava,Reinildo,male,1994-01-21T00:00:00+00:00,73.0,180.0,Atlético de Madrid,ATM,https://assets.laliga.com/assets/2019/06/07/medium/atletico.png,23.0,Defender,https://assets.laliga.com/squad/2022/t175/p434399/512x556/p434399_t175_2022_1_001_000.png,30.0,22.0,0.0,0.0,12.0,0.0,8.0,133.0,0.0,17.0,30.0,9.0,0.0,929.0,0.0,0.0,0.0,1.0,0.0,4.0,8.0,26.0,327.0,507.0,804.0,52.0,32.0,194.0,953.0,66.0,15.0,11.0,41.0,82.0,4.0,Forward,-118.97
3885.0,José Arnáiz,Jose Arnaiz,male,1995-04-15T00:00:00+00:00,70.0,175.0,CD Leganés,LEG,https://assets.laliga.com/assets/2019/06/07/medium/leganes.png,10.0,Forward,https://assets.laliga.com/squad/2022/t957/p219173/512x556/p219173_t957_2022_1_001_000.png,23.0,33.0,0.0,2.0,1.0,0.0,4.0,162.0,8.0,31.0,13.0,20.0,11.0,568.0,0.0,0.0,0.0,32.0,0.0,4.0,48.0,14.0,358.0,129.0,467.0,8.0,33.0,422.0,600.0,24.0,128.0,67.0,11.0,108.0,5.0,Forward,-119.0
3448.0,José Callejón,Callejon,male,1987-02-11T00:00:00+00:00,73.0,178.0,Granada CF,GRA,https://assets.laliga.com/assets/2023/01/17/medium/f5db12f3a29fdfd14a0d50337016dc95.png,9.0,Forward,https://assets.laliga.com/squad/2022/t5683/p51732/512x556/p51732_t5683_2022_1_001_000.png,28.0,35.0,6.0,12.0,2.0,0.0,3.0,97.0,4.0,21.0,8.0,52.0,21.0,919.0,0.0,0.0,0.0,14.0,0.0,4.0,9.0,40.0,560.0,249.0,736.0,16.0,20.0,383.0,977.0,15.0,79.0,17.0,28.0,173.0,3.0,Midfielder,-120.22999999999999
12132.0,Takefusa Kubo,Take,male,2001-06-04T00:00:00+00:00,64.0,173.0,Real Sociedad,RSO,https://assets.laliga.com/assets/2019/06/07/medium/real-sociedad.png,14.0,Midfielder,https://assets.laliga.com/squad/2022/t188/p219271/512x556/p219271_t188_2022_1_001_000.png,13.0,25.0,2.0,3.0,1.0,0.0,2.0,106.0,6.0,16.0,2.0,22.0,18.0,568.0,0.0,0.0,0.0,24.0,0.0,6.0,23.0,6.0,358.0,95.0,436.0,2.0,27.0,327.0,578.0,35.0,113.0,38.0,8.0,128.0,2.0,Forward,-122.72
1264.0,Juan Manuel García,Juanma,male,1993-02-20T00:00:00+00:00,75.0,180.0,Albacete BP,ALB,https://assets.laliga.com/assets/2019/06/07/medium/albacete.png,7.0,Forward,https://assets.laliga.com/squad/2022/t950/p179826/512x556/p179826_t950_2022_1_001_000.png,9.0,26.0,2.0,0.0,0.0,0.0,2.0,57.0,1.0,13.0,13.0,11.0,6.0,414.0,0.0,0.0,0.0,9.0,0.0,6.0,3.0,14.0,234.0,74.0,288.0,6.0,13.0,221.0,423.0,16.0,52.0,13.0,15.0,106.0,1.0,Defender,-123.27
26694.0,Marina Martí,Marina Martí,female,1996-08-24T00:00:00+00:00,,,Alhama CF ElPozo,ALH,https://assets.laliga.com/assets/2022/08/11/medium/84b1324944034fbe24ca0acca36f89f6.png,19.0,Forward,https://assets.laliga.com/squad/2022/t18644/p566561/512x556/p566561_t18644_2022_1_001_000.png,6.0,24.0,1.0,0.0,2.0,0.0,2.0,61.0,7.0,42.0,9.0,24.0,21.0,265.0,0.0,0.0,0.0,20.0,0.0,22.0,11.0,13.0,122.0,47.0,134.0,6.0,13.0,313.0,266.0,34.0,64.0,22.0,32.0,87.0,1.0,Midfielder,-123.34
13153.0,Arola Aparicio,Arola Aparicio,female,1997-09-24T00:00:00+00:00,,,Sevilla FC,SFC,https://assets.laliga.com/assets/2019/06/07/medium/sevilla.png,20.0,Forward,https://assets.laliga.com/squad/2022/t13326/p494764/512x556/p494764_t13326_2022_1_001_000.png,7.0,21.0,0.0,0.0,1.0,0.0,0.0,43.0,0.0,18.0,12.0,8.0,4.0,237.0,0.0,0.0,0.0,1.0,0.0,5.0,11.0,7.0,97.0,73.0,158.0,19.0,4.0,202.0,240.0,19.0,13.0,21.0,20.0,55.0,1.0,Forward,-123.6
14169.0,Ekain Zenitagoia,Ekain,male,1994-04-29T00:00:00+00:00,,179.0,UD Ibiza,IBI,https://assets.laliga.com/assets/2021/06/24/medium/d7bc0d2c9bf06afd6b5ace9d62771713.png,10.0,Forward,https://assets.laliga.com/squad/2022/t16203/p434912/512x556/p434912_t16203_2022_1_001_000.png,46.0,33.0,2.0,0.0,5.0,0.0,2.0,150.0,5.0,41.0,6.0,23.0,19.0,515.0,0.0,0.0,0.0,15.0,0.0,1.0,29.0,11.0,247.0,126.0,361.0,13.0,34.0,326.0,549.0,30.0,84.0,26.0,17.0,160.0,5.0,Midfielder,-124.50999999999999
19190.0,Carmen Álvarez,Carmen Álvarez,female,2003-02-24T00:00:00+00:00,,177.0,R. Betis Féminas,RBB,https://assets.laliga.com/assets/2022/09/15/medium/0f75a38f9d49c40bd932c89916bcca94.png,18.0,Forward,,24.0,23.0,1.0,0.0,0.0,0.0,0.0,53.0,0.0,30.0,4.0,7.0,5.0,178.0,0.0,0.0,0.0,4.0,0.0,1.0,12.0,3.0,77.0,46.0,119.0,3.0,8.0,222.0,203.0,8.0,51.0,22.0,1.0,80.0,2.0,Forward,-124.97
30181.0,Gift Monday,Gift Monday,female,2001-12-09T00:00:00+00:00,,168.0,UDG Tenerife,UDG,https://assets.laliga.com/assets/2019/06/07/medium/granadilla.png,,Forward,,23.0,14.0,2.0,0.0,0.0,0.0,1.0,89.0,0.0,8.0,9.0,5.0,3.0,213.0,0.0,0.0,0.0,2.0,0.0,4.0,19.0,1.0,74.0,42.0,111.0,6.0,14.0,211.0,215.0,27.0,49.0,30.0,17.0,86.0,0.0,Midfielder,-125.85
1950.0,José Manuel García Naranjo,J. Naranjo,male,1994-07-28T00:00:00+00:00,80.0,186.0,SD Ponferradina,PON,https://assets.laliga.com/assets/2021/06/24/medium/20f0382ea9163a771b3e01bbe7cf78b7.png,20.0,Forward,https://assets.laliga.com/squad/2022/t3090/p163814/512x556/p163814_t3090_2022_1_001_000.png,41.0,31.0,2.0,3.0,1.0,0.0,2.0,102.0,2.0,27.0,6.0,16.0,3.0,501.0,0.0,0.0,0.0,16.0,1.0,3.0,17.0,13.0,219.0,147.0,347.0,16.0,32.0,257.0,512.0,27.0,82.0,26.0,14.0,138.0,5.0,Goalkeeper,-125.88
4557.0,Macarena Portales,Macarena Portales,female,1998-08-02T00:00:00+00:00,,,VCF Femenino,VCF,https://assets.laliga.com/assets/2019/06/07/medium/valencia-femenino.png,11.0,Forward,https://assets.laliga.com/squad/2022/t13329/p434430/512x556/p434430_t13329_2022_1_001_000.png,4.0,23.0,2.0,0.0,2.0,0.0,4.0,93.0,2.0,38.0,16.0,26.0,9.0,553.0,0.0,0.0,0.0,7.0,0.0,5.0,31.0,4.0,272.0,156.0,418.0,8.0,7.0,315.0,554.0,29.0,59.0,37.0,9.0,123.0,1.0,Midfielder,-126.95999999999998
8820.0,Jaime Suárez Juesas,Jimmy,male,1996-12-31T00:00:00+00:00,68.0,170.0,Real Oviedo,OVI,https://assets.laliga.com/assets/2019/06/07/medium/oviedo.png,14.0,Midfielder,https://assets.laliga.com/squad/2022/t187/p465212/512x556/p465212_t187_2022_1_001_000.png,20.0,23.0,0.0,0.0,4.0,0.0,6.0,76.0,1.0,10.0,23.0,9.0,0.0,538.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,42.0,230.0,186.0,370.0,17.0,16.0,190.0,550.0,36.0,9.0,6.0,40.0,98.0,5.0,Forward,-127.0
4651.0,Ane Azkona,Ane Azkona,female,1998-07-15T00:00:00+00:00,56.0,164.0,Athletic Club,ATH,https://assets.laliga.com/assets/2019/06/07/medium/athletic-femenino.png,16.0,Forward,https://assets.laliga.com/squad/2022/t12034/p434284/512x556/p434284_t12034_2022_0_001_000.png,13.0,18.0,1.0,0.0,0.0,0.0,1.0,65.0,2.0,30.0,6.0,16.0,14.0,285.0,0.0,0.0,0.0,7.0,0.0,8.0,18.0,3.0,117.0,66.0,172.0,7.0,26.0,235.0,296.0,22.0,53.0,18.0,10.0,111.0,2.0,Midfielder,-127.04
4795.0,Franco Cervi,Cervi,male,1994-05-26T00:00:00+00:00,67.0,165.0,RC Celta,CEL,https://assets.laliga.com/assets/2019/06/07/medium/celta.png,11.0,Forward,https://assets.laliga.com/squad/2022/t176/p184028/512x556/p184028_t176_2022_1_001_000.png,10.0,27.0,2.0,0.0,1.0,0.0,2.0,113.0,0.0,28.0,27.0,14.0,1.0,506.0,0.0,0.0,0.0,4.0,1.0,6.0,14.0,12.0,242.0,169.0,388.0,11.0,25.0,238.0,517.0,59.0,37.0,19.0,15.0,102.0,1.0,Midfielder,-127.83
15893.0,Iván Romero,I. Romero,male,2001-04-10T00:00:00+00:00,,172.0,CD Tenerife,TEN,https://assets.laliga.com/assets/2019/06/07/medium/tenerife.png,19.0,Forward,https://assets.laliga.com/squad/2022/t612/p521508/512x556/p521508_t612_2022_1_001_000.png,33.0,29.0,4.0,0.0,2.0,0.0,2.0,161.0,3.0,15.0,11.0,16.0,10.0,362.0,0.0,0.0,0.0,15.0,0.0,1.0,30.0,10.0,173.0,68.0,230.0,13.0,42.0,329.0,365.0,43.0,111.0,39.0,10.0,115.0,5.0,Midfielder,-127.85
15893.0,Iván Romero,I. Romero,male,2001-04-10T00:00:00+00:00,,172.0,CD Tenerife,TEN,https://assets.laliga.com/assets/2019/06/07/medium/tenerife.png,19.0,Forward,https://assets.laliga.com/squad/2022/t612/p521508/512x556/p521508_t612_2022_1_001_000.png,33.0,29.0,4.0,0.0,2.0,0.0,2.0,161.0,3.0,15.0,11.0,16.0,10.0,362.0,0.0,0.0,0.0,15.0,0.0,1.0,30.0,10.0,173.0,68.0,230.0,13.0,42.0,329.0,365.0,43.0,111.0,39.0,10.0,115.0,5.0,Midfielder,-127.85
1397.0,Saul García,Saul,male,1994-11-09T00:00:00+00:00,76.0,182.0,R. Racing Club,RAC,https://assets.laliga.com/assets/2019/06/07/medium/racing.png,18.0,Defender,https://assets.laliga.com/squad/2022/t189/p174955/512x556/p174955_t189_2022_1_001_000.png,16.0,23.0,0.0,0.0,2.0,0.0,3.0,69.0,1.0,15.0,24.0,13.0,0.0,581.0,0.0,0.0,0.0,2.0,0.0,17.0,10.0,40.0,201.0,277.0,418.0,28.0,11.0,231.0,595.0,30.0,15.0,6.0,59.0,78.0,2.0,Forward,-128.05
1824.0,Diego Alende,Diego Alende,male,1997-08-25T00:00:00+00:00,76.0,180.0,FC Andorra,AND,https://assets.laliga.com/assets/2022/06/17/medium/33215c0212bcad95cc5d67b2b5a33fb8.png,23.0,Defender,https://assets.laliga.com/squad/2022/t16310/p209704/512x556/p209704_t16310_2022_1_001_000.png,34.0,21.0,0.0,1.0,13.0,0.0,8.0,76.0,0.0,19.0,12.0,3.0,2.0,1303.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,63.0,346.0,894.0,1176.0,45.0,14.0,185.0,1398.0,17.0,9.0,6.0,81.0,78.0,2.0,Forward,-130.01999999999998
27263.0,Vinicius de Souza Costa,Vini De Souza,male,1999-06-17T00:00:00+00:00,80.0,187.0,RCD Espanyol de Barcelona,ESP,https://assets.laliga.com/assets/2019/06/07/medium/espanyol.png,12.0,Midfielder,https://assets.laliga.com/squad/2022/t177/p424001/512x556/p424001_t177_2022_1_001_000.png,64.0,26.0,0.0,0.0,13.0,0.0,4.0,197.0,0.0,36.0,42.0,8.0,0.0,785.0,0.0,1.0,0.0,3.0,0.0,1.0,10.0,46.0,317.0,333.0,603.0,40.0,58.0,204.0,806.0,89.0,14.0,7.0,42.0,115.0,5.0,Forward,-130.94
30097.0,Irina Uribe,Irina Uribe,female,1998-07-29T00:00:00+00:00,,,FC Levante Las Planas,LLP,https://assets.laliga.com/assets/2022/06/20/medium/14ce187ab605f5353d8e8b14ef712363.png,7.0,Forward,https://assets.laliga.com/squad/2022/t18643/p592384/512x556/p592384_t18643_2022_1_001_000.png,3.0,23.0,2.0,4.0,2.0,0.0,4.0,75.0,9.0,46.0,7.0,23.0,25.0,265.0,0.0,0.0,0.0,21.0,0.0,5.0,27.0,16.0,145.0,62.0,173.0,1.0,30.0,355.0,303.0,15.0,83.0,44.0,29.0,85.0,1.0,Forward,-130.97
8635.0,Luis Rioja,L. Rioja,male,1993-10-16T00:00:00+00:00,68.0,175.0,Deportivo Alavés,ALA,https://assets.laliga.com/assets/2020/09/01/medium/27002754a98bf535807fe49a24cc63ea.png,11.0,Midfielder,https://assets.laliga.com/squad/2022/t173/p434941/512x556/p434941_t173_2022_1_001_000.png,11.0,32.0,4.0,1.0,0.0,0.0,8.0,144.0,9.0,20.0,27.0,45.0,9.0,710.0,0.0,0.0,0.0,16.0,1.0,23.0,55.0,16.0,438.0,140.0,531.0,19.0,21.0,490.0,732.0,37.0,100.0,54.0,27.0,158.0,4.0,Forward,-131.18
15798.0,Ignasi Vilarrasa,I. Vilarrasa,male,1999-08-23T00:00:00+00:00,81.0,183.0,SD Huesca,HUE,https://assets.laliga.com/assets/2019/06/07/medium/huesca.png,6.0,Defender,https://assets.laliga.com/squad/2022/t2894/p464471/512x556/p464471_t2894_2022_1_001_000.png,10.0,24.0,0.0,1.0,0.0,0.0,3.0,38.0,0.0,11.0,8.0,10.0,3.0,296.0,0.0,0.0,0.0,2.0,0.0,8.0,4.0,19.0,129.0,96.0,197.0,27.0,8.0,223.0,307.0,16.0,9.0,7.0,31.0,60.0,2.0,Forward,-131.93
27260.0,Andreia de Jesus Jacinto,Andreia Jacinto,female,2002-06-08T00:00:00+00:00,,,Real Sociedad,RSO,https://assets.laliga.com/assets/2019/06/07/medium/real-sociedad.png,19.0,Midfielder,,11.0,22.0,0.0,0.0,8.0,0.0,2.0,75.0,2.0,30.0,21.0,13.0,1.0,706.0,0.0,0.0,0.0,5.0,0.0,2.0,13.0,23.0,283.0,284.0,541.0,6.0,5.0,242.0,725.0,31.0,22.0,13.0,35.0,126.0,0.0,Forward,-132.25
